ID,species,Longitude,Latitude,year,month
7153,TriticumAestivum,2.48975,49.50289,2012,3
7154,TriticumAestivum,9.019176,50.62213,2015,5
7155,TriticumAestivum,8.388787,47.11582,1982,11
7156,TriticumAestivum,7.464668,51.965134,2015,7
7157,TriticumAestivum,9.299444,45.158056,1984,8
7158,TriticumAestivum,38.8,50.1,2004,6
7159,TriticumAestivum,1.366737,51.142639,1986,8
7160,TriticumAestivum,8.3832,51.658393,1989,3
7161,TriticumAestivum,9.415987,51.782449,2006,6
7162,TriticumAestivum,2.603116,48.450218,1992,10
7163,TriticumAestivum,14.479167,50.183333,2008,1
7164,TriticumAestivum,10.596199,48.607691,1998,1
7165,TriticumAestivum,44.636667,41.002222,1982,3
7166,TriticumAestivum,6.991903,46.728049,2002,10
7167,TriticumAestivum,12.16018,55.3607,1994,4
7168,TriticumAestivum,-0.843112,46.181188,2016,4
7169,TriticumAestivum,34.85,41.88333333,2012,5
7170,TriticumAestivum,11.435062,59.115822,1994,1
7171,TriticumAestivum,8.504299,47.229916,1996,12
7172,TriticumAestivum,6.592095,52.772355,1987,9
7173,TriticumAestivum,12.872719,50.857168,1998,2
7174,TriticumAestivum,6.079467,50.845441,2019,8
7175,TriticumAestivum,4.721392,50.767315,1994,5
7176,TriticumAestivum,1.246446,52.562222,2011,7
7177,TriticumAestivum,4.858469,45.807182,2011,4
7178,TriticumAestivum,1.124583,49.484651,2008,8
7179,TriticumAestivum,1.917518,49.146608,1982,11
7180,TriticumAestivum,3.892696,45.40267,1994,10
7181,TriticumAestivum,4.0822,50.98646,2016,5
7182,TriticumAestivum,6.623864,51.056254,2006,9
7183,TriticumAestivum,6.414094,52.664199,1989,1
7184,TriticumAestivum,8.856305,54.625485,1994,1
7185,TriticumAestivum,43.2833,35.9,1983,9
7186,TriticumAestivum,1.639122,43.355881,1991,6
7187,TriticumAestivum,0.323598,47.102542,1983,3
7188,TriticumAestivum,7.783675,47.471655,1990,3
7189,TriticumAestivum,13.353611,48.242778,1988,1
7190,TriticumAestivum,6.318581,51.042486,2009,6
7191,TriticumAestivum,25.54237,44.56463,2017,4
7192,TriticumAestivum,4.29076,46.7061,1993,7
7193,TriticumAestivum,11.145694,52.958732,1998,10
7194,TriticumAestivum,9.407398,45.609033,2006,7
7195,TriticumAestivum,-0.591485,48.785126,2013,4
7196,TriticumAestivum,9.056421,52.991848,2008,9
7197,TriticumAestivum,-0.186365,47.491428,1999,9
7198,TriticumAestivum,8.810278,47.4625,2006,2
7199,TriticumAestivum,9.199395,48.720036,1980,12
7200,TriticumAestivum,13.233585,58.39906,1999,2
7201,TriticumAestivum,0.92406,49.69495,1992,8
7202,TriticumAestivum,9.56453,48.806751,1982,5
7203,TriticumAestivum,9.739386,55.263256,1991,9
7204,TriticumAestivum,9.810088,49.197049,2002,7
7205,TriticumAestivum,-0.490422,49.007782,2019,7
7206,TriticumAestivum,25.88905,47.740757,2011,10
7207,TriticumAestivum,11.369584,50.630487,1985,1
7208,TriticumAestivum,17.435863,49.798036,1996,2
7209,TriticumAestivum,3.29946,48.11,1993,10
7210,TriticumAestivum,7.756045,48.624802,1981,3
7211,TriticumAestivum,11.924817,54.159825,2009,5
7212,TriticumAestivum,8.10521,49.59288,1984,1
7213,TriticumAestivum,3.71444,48.51105,2003,1
7214,TriticumAestivum,2.43315,50.04096,1997,12
7215,TriticumAestivum,4.090591,49.694581,2005,4
7216,TriticumAestivum,8.385148,49.904431,2013,5
7217,TriticumAestivum,-0.440562,49.212504,2017,8
7218,TriticumAestivum,14.023297,49.911442,1986,11
7219,TriticumAestivum,12.409557,50.815769,2020,3
7220,TriticumAestivum,3.62059,50.78034,1992,8
7221,TriticumAestivum,9.026489,48.520912,1995,1
7222,TriticumAestivum,3.370644,50.751686,2019,4
7223,TriticumAestivum,11.513613,48.06779,1980,5
7224,TriticumAestivum,14.59432,49.4432,2011,7
7225,TriticumAestivum,8.795278,48.635278,1982,3
7226,TriticumAestivum,3.222778,45.281389,1989,5
7227,TriticumAestivum,-0.65318,49.096248,1989,7
7228,TriticumAestivum,2.47041,48.8517,1982,9
7229,TriticumAestivum,7.228248,49.799867,2018,6
7230,TriticumAestivum,15.25611,47015,1996,10
7231,TriticumAestivum,2.132932,48.456548,1998,2
7232,TriticumAestivum,-1.979175,48.597075,2015,1
7233,TriticumAestivum,11.354265,48.216668,2006,11
7234,TriticumAestivum,0.412673,49.14388,1987,6
7235,TriticumAestivum,8.738936,44.885568,1987,12
7236,TriticumAestivum,12.70924,48.73339,1989,1
7237,TriticumAestivum,13.403728,54.681471,2014,7
7238,TriticumAestivum,17.31231,59.24566,2013,9
7239,TriticumAestivum,5.03975,51.4437,1981,7
7240,TriticumAestivum,3.304002,45.725123,1995,10
7241,TriticumAestivum,5.867893,50.952187,2002,12
7242,TriticumAestivum,13.0612,48.785652,1984,6
7243,TriticumAestivum,9.788702,48.428618,1990,12
7244,TriticumAestivum,11.62,49.94,2014,4
7245,TriticumAestivum,6.966894,50.86655,2018,11
7246,TriticumAestivum,14.967854,50.160257,1996,12
7247,TriticumAestivum,4.72627,45.54007,1996,7
7248,TriticumAestivum,22.91878,42.634624,1994,11
7249,TriticumAestivum,17.3312,59.03496,1994,2
7250,TriticumAestivum,7.560975,47.485958,2010,3
7251,TriticumAestivum,2.086842,48.424693,1999,7
7252,TriticumAestivum,8.567681,52.047447,1993,6
7253,TriticumAestivum,13.177222,48.233889,1986,6
7254,TriticumAestivum,4.72002,50.8378,1982,9
7255,TriticumAestivum,3.13551,42.00174,1993,3
7256,TriticumAestivum,13.766445,52.572724,2017,8
7257,TriticumAestivum,9.828593,49.812266,1987,12
7258,TriticumAestivum,12.159863,54.147912,2020,2
7259,TriticumAestivum,10.300453,50.074512,2004,8
7260,TriticumAestivum,1.704953,48.859804,2019,4
7261,TriticumAestivum,15.429311,49.1861,1990,3
7262,TriticumAestivum,-1.391999,53.992481,1998,5
7263,TriticumAestivum,14.39776,50.232101,1981,8
7264,TriticumAestivum,15.73826,49.917504,2001,10
7265,TriticumAestivum,14.453812,67.315391,1984,1
7266,TriticumAestivum,8.519042,50.067029,1984,6
7267,TriticumAestivum,8.778366,49.316982,2015,7
7268,TriticumAestivum,4.308126,50.43806,2018,3
7269,TriticumAestivum,43.15,41.1,2016,11
7270,TriticumAestivum,10.750556,51.8525,1987,9
7271,TriticumAestivum,17.029907,48.235779,1982,2
7272,TriticumAestivum,5.099937,52.652814,1993,10
7273,TriticumAestivum,10.52865,52.189581,1999,12
7274,TriticumAestivum,10.907861,49.53117,1990,2
7275,TriticumAestivum,8.625974,50.863644,2020,7
7276,TriticumAestivum,7.150886,47.280851,2011,6
7277,TriticumAestivum,14.806394,51.053399,2017,7
7278,TriticumAestivum,5.872364,52.218784,2020,10
7279,TriticumAestivum,6.425075,49.10207,2002,3
7280,TriticumAestivum,15.800584,50.199852,2018,10
7281,TriticumAestivum,13.49372,58.396613,2001,11
7282,TriticumAestivum,9.135266,48.930335,1980,5
7283,TriticumAestivum,1.897281,49.094322,1988,8
7284,TriticumAestivum,18.827987,50.429955,1983,4
7285,TriticumAestivum,44.146127,52.373644,1997,12
7286,TriticumAestivum,7.597313,51.346668,1987,1
7287,TriticumAestivum,4.83524,50.731206,1999,8
7288,TriticumAestivum,1.669557,49.117853,1985,7
7289,TriticumAestivum,3.2176,49.45885,2011,4
7290,TriticumAestivum,0.657892,43.130036,1982,1
7291,TriticumAestivum,-1.603296,42.836659,2002,8
7292,TriticumAestivum,-2.155923,42.596226,2001,1
7293,TriticumAestivum,1.277706,50.011558,1995,6
7294,TriticumAestivum,5.986445,50.12479,1983,4
7295,TriticumAestivum,1.783743,48.909612,2007,7
7296,TriticumAestivum,7.069731,51.320911,1989,1
7297,TriticumAestivum,3.614218,47.829643,1996,4
7298,TriticumAestivum,-0.356862,46.119821,2008,4
7299,TriticumAestivum,10.098611,55.822778,1988,4
7300,TriticumAestivum,6.814783,46.790379,1995,3
7301,TriticumAestivum,-4.367522,48.220514,2006,7
7302,TriticumAestivum,4.86571,45.90108,1993,9
7303,TriticumAestivum,2.413821,49.298587,1999,12
7304,TriticumAestivum,14.134167,48.053333,2003,6
7305,TriticumAestivum,8.282161,49.08286,2016,6
7306,TriticumAestivum,12.095457,48.922802,2010,5
7307,TriticumAestivum,-2.60461,51.361568,1980,11
7308,TriticumAestivum,5.019108,45.966457,2004,11
7309,TriticumAestivum,-0.808799,51.407219,2020,12
7310,TriticumAestivum,-3.372397,50.951694,1983,4
7311,TriticumAestivum,6.326885,50.829432,1986,12
7312,TriticumAestivum,7.71639,53.07469,1987,2
7313,TriticumAestivum,7.759722,47.961667,2020,1
7314,TriticumAestivum,11.37,50.42,1986,3
7315,TriticumAestivum,9.227642,47.483567,1998,7
7316,TriticumAestivum,10.566374,50.044587,1986,9
7317,TriticumAestivum,5.839829,51.161202,2019,10
7318,TriticumAestivum,9.174283,50.157628,1990,5
7319,TriticumAestivum,5.543762,47.033187,1993,9
7320,TriticumAestivum,8.361592,50.115059,2006,1
7321,TriticumAestivum,7.91031,49.920436,2007,5
7322,TriticumAestivum,5.720272,50.968111,2019,2
7323,TriticumAestivum,6.064483,46.161714,2000,12
7324,TriticumAestivum,1.276799,49.469555,1992,8
7325,TriticumAestivum,6.884871,46.833662,1999,10
7326,TriticumAestivum,9.971614,53.437923,2014,8
7327,TriticumAestivum,11.629056,44.475122,2019,8
7328,TriticumAestivum,-0.96522,54.105208,2011,3
7329,TriticumAestivum,10.558852,55.954135,1985,2
7330,TriticumAestivum,7.013769,50.780155,1991,1
7331,TriticumAestivum,14.90884,58.16013,2007,11
7332,TriticumAestivum,3.244154,50.710682,2017,9
7333,TriticumAestivum,9.775833,52.178889,2005,10
7334,TriticumAestivum,17.358751,49.649214,2001,6
7335,TriticumAestivum,3.224901,50.00071,1992,2
7336,TriticumAestivum,4.65312,50.92721,1991,10
7337,TriticumAestivum,6.979224,43.614912,1998,4
7338,TriticumAestivum,9.783095,49.269137,2004,7
7339,TriticumAestivum,-2.054644,53.472434,2013,12
7340,TriticumAestivum,16.28701,50.233613,2018,2
7341,TriticumAestivum,-3.216713,47.679882,2006,12
7342,TriticumAestivum,11.352288,54.915972,1994,1
7343,TriticumAestivum,9.738793,49.056521,2006,7
7344,TriticumAestivum,6.244393,52.85699,2011,5
7345,TriticumAestivum,8.700921,52.180552,1989,5
7346,TriticumAestivum,1.88362,50324,1991,12
7347,TriticumAestivum,1.396111,47.18085,1998,5
7348,TriticumAestivum,6.568512,50.858077,1995,6
7349,TriticumAestivum,0.49181,51.263035,1986,6
7350,TriticumAestivum,4.43985,51.04713,1984,2
7351,TriticumAestivum,10.928188,54.37792,2008,3
7352,TriticumAestivum,6.517808,51.196162,2011,4
7353,TriticumAestivum,0.022299,45.080418,1993,5
7354,TriticumAestivum,38.859069,56.060817,2010,1
7355,TriticumAestivum,4.67068,49.59106,2006,7
7356,TriticumAestivum,2.091874,50.374828,2000,9
7357,TriticumAestivum,8.383746,47.449374,1997,2
7358,TriticumAestivum,9.008925,50.409855,1999,9
7359,TriticumAestivum,9.422618,51.201593,1994,6
7360,TriticumAestivum,5.937187,50.882588,2007,6
7361,TriticumAestivum,1.7479,50.10167,1988,4
7362,TriticumAestivum,7.502177,46.974891,2020,9
7363,TriticumAestivum,22.482717,47.15,2009,9
7364,TriticumAestivum,7.449019,51.568066,2001,1
7365,TriticumAestivum,24.541825,58.37786,2012,1
7366,TriticumAestivum,-0.289066,53.775266,2002,1
7367,TriticumAestivum,38.530882,55.189836,1988,4
7368,TriticumAestivum,24.442091,58.91434,1986,3
7369,TriticumAestivum,12.000586,51.501938,2008,1
7370,TriticumAestivum,6.375278,52.188611,1983,6
7371,TriticumAestivum,6.477969,51.166511,2004,10
7372,TriticumAestivum,16.093933,47.017026,1996,8
7373,TriticumAestivum,1.682105,50.886779,2014,11
7374,TriticumAestivum,11.711827,51.158097,1983,3
7375,TriticumAestivum,-0.25433,53.880837,1996,3
7376,TriticumAestivum,-3.683375,47.827794,2007,11
7377,TriticumAestivum,11.833063,55.312471,2010,7
7378,TriticumAestivum,8.182608,51.330486,1994,12
7379,TriticumAestivum,17.83892,59.79696,1992,12
7380,TriticumAestivum,9.270618,48.381226,2013,12
7381,TriticumAestivum,8.553339,50.168406,1980,9
7382,TriticumAestivum,3.740932,50.864575,2016,4
7383,TriticumAestivum,10.902496,49.581303,2015,1
7384,TriticumAestivum,2.492595,49.079055,2006,9
7385,TriticumAestivum,7.838768,47.661227,1981,2
7386,TriticumAestivum,1.184685,49.303611,1986,4
7387,TriticumAestivum,7.425154,51.846152,1989,1
7388,TriticumAestivum,9.614044,53.679915,1990,5
7389,TriticumAestivum,7.880327,48.782164,2002,12
7390,TriticumAestivum,10.430131,52.271819,1995,7
7391,TriticumAestivum,3.768601,50.704107,1990,7
7392,TriticumAestivum,9.330591,50.244108,2005,2
7393,TriticumAestivum,6.333464,51.887608,2008,2
7394,TriticumAestivum,5.046538,50.736716,1991,11
7395,TriticumAestivum,2.89999,51.22046,2000,8
7396,TriticumAestivum,2.58304,51.07309,1995,1
7397,TriticumAestivum,-2.052753,50.595953,1987,1
7398,TriticumAestivum,7.572358,47.19104,1997,7
7399,TriticumAestivum,43.38333333,38.5,2005,6
7400,TriticumAestivum,5.924315,50.873948,2013,11
7401,TriticumAestivum,13.060886,48.785577,2011,6
7402,TriticumAestivum,2.01027,50.71674,2015,11
7403,TriticumAestivum,0.424158,47.36511,1989,3
7404,TriticumAestivum,-0.173029,45.681683,1986,4
7405,TriticumAestivum,6.16463,50.904955,2002,12
7406,TriticumAestivum,0.671745,51.562129,1997,12
7407,TriticumAestivum,11.469419,53.9787,1998,10
7408,TriticumAestivum,2.91638,45.1402,1990,1
7409,TriticumAestivum,36.962188,55.644008,2013,8
7410,TriticumAestivum,7.233783,51.831601,1981,11
7411,TriticumAestivum,9.960055,47.83966,1999,10
7412,TriticumAestivum,0.21579,48.91092,1999,9
7413,TriticumAestivum,13.955556,50.373889,2012,4
7414,TriticumAestivum,36.883262,55.420764,1989,12
7415,TriticumAestivum,9.17336,51.81737,2002,6
7416,TriticumAestivum,10.309097,54.348491,1985,2
7417,TriticumAestivum,10.719552,51.031143,1990,5
7418,TriticumAestivum,14.234503,49.007725,2009,3
7419,TriticumAestivum,5.107733,50.606555,1981,8
7420,TriticumAestivum,9.195933,49.011956,2002,1
7421,TriticumAestivum,5.907693,50.770954,1997,10
7422,TriticumAestivum,13.186111,48.238889,1987,7
7423,TriticumAestivum,8.506661,47435,2011,1
7424,TriticumAestivum,3.887758,50.692189,1997,10
7425,TriticumAestivum,-1.5025,52.959167,2011,8
7426,TriticumAestivum,17.96617,46.684108,1987,9
7427,TriticumAestivum,13.172655,51.468022,2000,6
7428,TriticumAestivum,8.690103,49.374032,2020,4
7429,TriticumAestivum,11.555947,49.290646,1991,10
7430,TriticumAestivum,2.31899,48.499138,1981,11
7431,TriticumAestivum,8.916821,47.547837,2004,5
7432,TriticumAestivum,1.31078,43.763404,1982,11
7433,TriticumAestivum,6.447959,46.522317,2005,5
7434,TriticumAestivum,9.581376,46.669675,2000,8
7435,TriticumAestivum,12.01,48.38,1988,8
7436,TriticumAestivum,0.588109,49.065871,2002,12
7437,TriticumAestivum,9.044065,47.625935,2011,8
7438,TriticumAestivum,4.73821,51.1874,1988,11
7439,TriticumAestivum,8.787587,51.975344,2014,3
7440,TriticumAestivum,0.84765,47.21452,1996,5
7441,TriticumAestivum,9.572413,54.657809,2008,5
7442,TriticumAestivum,21.79314,50.02412,1994,7
7443,TriticumAestivum,9.467378,56.196193,2016,12
7444,TriticumAestivum,6.943665,51.896216,1989,3
7445,TriticumAestivum,4.966826,46.942072,1985,11
7446,TriticumAestivum,15.328567,49.972966,1991,7
7447,TriticumAestivum,12.042484,49.009134,1981,12
7448,TriticumAestivum,9.278632,47.758595,2013,11
7449,TriticumAestivum,10.244412,51.035936,2013,2
7450,TriticumAestivum,10.36426,48.43871,2011,9
7451,TriticumAestivum,-1.284039,51.659298,2005,10
7452,TriticumAestivum,4.003264,49.185117,1982,12
7453,TriticumAestivum,10.05495,53.197456,1981,7
7454,TriticumAestivum,8.930379,50.767579,2007,9
7455,TriticumAestivum,13.097288,48.600942,1995,1
7456,TriticumAestivum,10.744545,45.107216,2007,5
7457,TriticumAestivum,4.38566,50.70313,2006,8
7458,TriticumAestivum,8.310705,50.089695,2014,6
7459,TriticumAestivum,10.259945,49.594082,2011,3
7460,TriticumAestivum,8.319339,49.943218,2007,3
7461,TriticumAestivum,12.2377,49.22674,2002,8
7462,TriticumAestivum,8.052475,47.286077,1980,7
7463,TriticumAestivum,12.58142,57.96089,1988,7
7464,TriticumAestivum,11.040078,48.123346,1999,4
7465,TriticumAestivum,3.71651,51.08248,1995,3
7466,TriticumAestivum,4.314725,50.740972,2014,12
7467,TriticumAestivum,1.010082,49.68375,1981,4
7468,TriticumAestivum,4.23696,45.535447,2019,10
7469,TriticumAestivum,-2.411473,55.54943,1988,6
7470,TriticumAestivum,7.177222,47.741389,1980,6
7471,TriticumAestivum,12.81768,55.90164,2004,12
7472,TriticumAestivum,21.20367,46.76024,2012,4
7473,TriticumAestivum,11.787112,47.998292,2011,10
7474,TriticumAestivum,6.678333,51.242778,2005,10
7475,TriticumAestivum,2.004674,50.91511,1982,1
7476,TriticumAestivum,2.811331,42.71332,1995,9
7477,TriticumAestivum,2.522553,49.137086,1990,11
7478,TriticumAestivum,4.136378,46.62369,2012,11
7479,TriticumAestivum,8.796236,47.251512,2017,9
7480,TriticumAestivum,3.00895,50.586825,2008,3
7481,TriticumAestivum,31.8667,41.0333,1981,12
7482,TriticumAestivum,4.5825,50.4575,2018,9
7483,TriticumAestivum,-0.483448,52.240589,1983,6
7484,TriticumAestivum,2.632744,48.692423,1987,1
7485,TriticumAestivum,-2.299267,52.101964,2001,4
7486,TriticumAestivum,-0.900357,52.387612,1989,9
7487,TriticumAestivum,11.04017,49.618428,2002,9
7488,TriticumAestivum,11.985637,48.51941,2014,1
7489,TriticumAestivum,9.92672,52.2516,2008,10
7490,TriticumAestivum,11.659332,48.242793,1984,7
7491,TriticumAestivum,6.319636,53.281716,1997,10
7492,TriticumAestivum,19.76798,50.34354,1995,1
7493,TriticumAestivum,11.69,50.09,2002,1
7494,TriticumAestivum,1.367068,43.418798,1986,2
7495,TriticumAestivum,13.717752,51.824079,1984,8
7496,TriticumAestivum,11.09428,50.88028,2012,12
7497,TriticumAestivum,3.38517,51.361277,1988,9
7498,TriticumAestivum,-1.176199,52.551463,2001,12
7499,TriticumAestivum,9.248289,49.182985,2008,10
7500,TriticumAestivum,5.906099,46.778047,1999,11
7501,TriticumAestivum,-3.615186,50.507862,1989,5
7502,TriticumAestivum,13.175833,48.204167,1999,2
7503,TriticumAestivum,5.836322,49.768125,2004,10
7504,TriticumAestivum,10.413796,59.756427,2015,11
7505,TriticumAestivum,9.448889,51.6375,2019,2
7506,TriticumAestivum,9.027271,52.755752,1984,2
7507,TriticumAestivum,8.010197,50.395233,1988,9
7508,TriticumAestivum,9.02519,54.099687,2016,5
7509,TriticumAestivum,22.705583,60.02985,1993,6
7510,TriticumAestivum,-3.483053,50.769221,2012,7
7511,TriticumAestivum,5.51286,50.32439,1998,5
7512,TriticumAestivum,-0.31315,51.480001,2014,11
7513,TriticumAestivum,9.377611,51.737453,2000,1
7514,TriticumAestivum,7.584933,51.941864,2007,6
7515,TriticumAestivum,-0.497178,52.308872,2002,4
7516,TriticumAestivum,9.776136,53.399486,2012,7
7517,TriticumAestivum,1.913394,48.576416,2018,10
7518,TriticumAestivum,8.575136,50.182271,1980,9
7519,TriticumAestivum,-0.080061,47.077261,1981,5
7520,TriticumAestivum,18.211729,50.097278,1995,1
7521,TriticumAestivum,11.846357,48.154057,1994,8
7522,TriticumAestivum,7.784361,47.520991,2002,10
7523,TriticumAestivum,5.910185,52.948516,1987,11
7524,TriticumAestivum,10.450891,53.188772,2003,11
7525,TriticumAestivum,6.421667,52.238333,2001,10
7526,TriticumAestivum,11.7731,48.819658,1992,12
7527,TriticumAestivum,0.4967,44.34912,2001,8
7528,TriticumAestivum,3.81341,50.43105,2001,9
7529,TriticumAestivum,6.62032,50.344035,2003,9
7530,TriticumAestivum,12.083827,45.029688,1996,9
7531,TriticumAestivum,4.441619,50.639118,2010,7
7532,TriticumAestivum,11.017151,54.445649,2013,8
7533,TriticumAestivum,7.093116,51.214314,2004,5
7534,TriticumAestivum,15.943765,48.421591,2000,8
7535,TriticumAestivum,7.789072,51.591502,1989,9
7536,TriticumAestivum,11.81,50.06,2014,3
7537,TriticumAestivum,5.002419,45.97805,2017,3
7538,TriticumAestivum,2.069067,50.03419,1987,9
7539,TriticumAestivum,9.3675,49.478056,2011,11
7540,TriticumAestivum,13.710489,53.549782,1984,2
7541,TriticumAestivum,3.81519,46.46115,2000,6
7542,TriticumAestivum,2.689323,50.783529,1981,3
7543,TriticumAestivum,-3.888484,48.154168,2019,12
7544,TriticumAestivum,0.30578,47.57598,1980,2
7545,TriticumAestivum,-2.737741,47.882196,1999,10
7546,TriticumAestivum,-0.435393,53.013031,2006,6
7547,TriticumAestivum,8.871512,54.012256,1981,11
7548,TriticumAestivum,1.587115,50.837984,2003,9
7549,TriticumAestivum,14.482894,49.722418,2016,1
7550,TriticumAestivum,9.030421,48.828332,2014,9
7551,TriticumAestivum,8.414412,48.271485,2020,11
7552,TriticumAestivum,7.049997,51.551997,2020,1
7553,TriticumAestivum,10.210751,48.270219,1983,2
7554,TriticumAestivum,7.407013,51.421924,1994,4
7555,TriticumAestivum,6.979065,49.434148,1994,2
7556,TriticumAestivum,7.420789,49.264056,1992,12
7557,TriticumAestivum,8.504825,50.072245,2006,4
7558,TriticumAestivum,7.25021,50.796729,1988,11
7559,TriticumAestivum,7.631362,48.56572,1984,12
7560,TriticumAestivum,7.822747,47.632205,2015,10
7561,TriticumAestivum,2.569264,48.861733,2018,1
7562,TriticumAestivum,4.05797,49.292975,2012,9
7563,TriticumAestivum,18.16253,59.16618,2007,3
7564,TriticumAestivum,0.446558,49.76533,2003,10
7565,TriticumAestivum,9.632121,49.098134,2004,8
7566,TriticumAestivum,15.297259,47.080144,1984,10
7567,TriticumAestivum,6.386111,49.941111,2003,8
7568,TriticumAestivum,13.632291,54.321668,1980,1
7569,TriticumAestivum,11.069902,42.840411,2001,1
7570,TriticumAestivum,8.264759,50.081164,2008,5
7571,TriticumAestivum,19.09625,54.12665,2020,9
7572,TriticumAestivum,27.48666,43.51478,1984,8
7573,TriticumAestivum,0.299873,52.291768,1986,5
7574,TriticumAestivum,13.141836,53.735003,1995,5
7575,TriticumAestivum,22.302493,50.028596,1994,6
7576,TriticumAestivum,-2.209112,48.504789,1993,2
7577,TriticumAestivum,7.443465,51.769352,1995,11
7578,TriticumAestivum,10.44988,48.90634,2013,5
7579,TriticumAestivum,8.886111,53.820833,1985,6
7580,TriticumAestivum,15.42604,58.40046,1982,2
7581,TriticumAestivum,12.98751,55.88573,1989,9
7582,TriticumAestivum,6.593607,51.187952,1981,4
7583,TriticumAestivum,19.43291,49.37589,1986,7
7584,TriticumAestivum,3.50293,50.01697,1999,4
7585,TriticumAestivum,8.277805,49.508707,1987,6
7586,TriticumAestivum,-1.713832,48.133705,1984,11
7587,TriticumAestivum,8.837705,52.079296,1981,7
7588,TriticumAestivum,4.577792,48.816611,1991,2
7589,TriticumAestivum,7.201564,50.836534,1994,5
7590,TriticumAestivum,5.888136,50.809315,1991,5
7591,TriticumAestivum,8.921638,51.588282,1997,9
7592,TriticumAestivum,9.856431,48.230396,1981,12
7593,TriticumAestivum,-1.325879,51.477012,2002,7
7594,TriticumAestivum,8.189347,45.019935,1984,3
7595,TriticumAestivum,-2.769237,47.511911,1988,5
7596,TriticumAestivum,1.619999,43.92052,1991,1
7597,TriticumAestivum,2.42529,49.91401,2015,7
7598,TriticumAestivum,9.410825,51.21412,2007,6
7599,TriticumAestivum,2.34016,49.74577,1983,10
7600,TriticumAestivum,11.495925,48.076592,2006,5
7601,TriticumAestivum,1.475995,43.793068,2000,8
7602,TriticumAestivum,17.72325,51.73672,1995,6
7603,TriticumAestivum,22.851434,60.561346,2001,2
7604,TriticumAestivum,8.753342,52.150567,2011,11
7605,TriticumAestivum,-1.187395,52.893421,1987,9
7606,TriticumAestivum,10.06614,49.946228,1993,5
7607,TriticumAestivum,5.847837,51.050398,1980,3
7608,TriticumAestivum,22.589756,56.105584,1987,9
7609,TriticumAestivum,10.152222,48.951667,1984,6
7610,TriticumAestivum,6.870741,51.242811,1987,3
7611,TriticumAestivum,11.129166,49.55084,1990,6
7612,TriticumAestivum,23.616091,60.665432,1980,7
7613,TriticumAestivum,9.841143,53.334396,1983,4
7614,TriticumAestivum,7.258056,51.523889,1984,8
7615,TriticumAestivum,8.44769,56.77179,1998,10
7616,TriticumAestivum,4.84026,50.83137,2005,11
7617,TriticumAestivum,22.607761,51.321313,2018,1
7618,TriticumAestivum,-2.670905,53.115494,2004,5
7619,TriticumAestivum,13.410833,54.5225,2000,6
7620,TriticumAestivum,8.646489,48.059781,2017,1
7621,TriticumAestivum,20.291136,49.960216,1980,2
7622,TriticumAestivum,13.837778,50.0175,2019,4
7623,TriticumAestivum,8.89745,48.783093,2013,9
7624,TriticumAestivum,0.272268,52.296798,1987,3
7625,TriticumAestivum,10.279669,48.352261,2018,2
7626,TriticumAestivum,7.658857,47.071422,1990,2
7627,TriticumAestivum,8.640241,48.422504,1994,4
7628,TriticumAestivum,6.217101,51.227657,1984,4
7629,TriticumAestivum,6.90235,50.75278,1982,11
7630,TriticumAestivum,1.84855,46.83598,2017,4
7631,TriticumAestivum,2.668709,50.83854,1995,10
7632,TriticumAestivum,11.395833,47.968056,2014,12
7633,TriticumAestivum,16.880713,48.006345,2005,12
7634,TriticumAestivum,11.243889,48.526667,1998,10
7635,TriticumAestivum,9.744925,50.517105,1991,6
7636,TriticumAestivum,-2.121125,52.875682,2005,1
7637,TriticumAestivum,0.968708,48.6549,1992,7
7638,TriticumAestivum,14.198836,53.048372,1998,4
7639,TriticumAestivum,5.811076,50.795726,2007,2
7640,TriticumAestivum,34.104583,53.366087,2006,2
7641,TriticumAestivum,4.829003,45.484166,2013,12
7642,TriticumAestivum,11.697859,51.990357,1983,2
7643,TriticumAestivum,8.072051,47.368954,2000,10
7644,TriticumAestivum,17.19005,47.32013,1999,1
7645,TriticumAestivum,4.664808,46.709073,1985,10
7646,TriticumAestivum,8.930116,50.767295,2011,6
7647,TriticumAestivum,8.36,36.2125,2004,2
7648,TriticumAestivum,2.22646,49.0515,1988,11
7649,TriticumAestivum,6.917494,47.441105,1981,5
7650,TriticumAestivum,11.59654,49.7597,2016,1
7651,TriticumAestivum,7.804952,44.47134,2017,3
7652,TriticumAestivum,2.528935,50.252565,1989,2
7653,TriticumAestivum,11.769635,48.484756,2010,10
7654,TriticumAestivum,3.43921,46.3304,2002,3
7655,TriticumAestivum,8.584722,50.232778,2019,5
7656,TriticumAestivum,0.603803,50.915997,2008,6
7657,TriticumAestivum,6.956726,52.373854,2015,8
7658,TriticumAestivum,9.089454,48.884399,2003,2
7659,TriticumAestivum,15.695642,50.386333,1991,7
7660,TriticumAestivum,7.521637,46.943061,1999,7
7661,TriticumAestivum,4.0042,50.850447,1982,9
7662,TriticumAestivum,9.111044,48.861873,2019,9
7663,TriticumAestivum,2.368028,48.969396,2004,10
7664,TriticumAestivum,7.46453,46.838696,2003,12
7665,TriticumAestivum,10.967319,50.968934,2000,1
7666,TriticumAestivum,9.166269,48.844224,1992,8
7667,TriticumAestivum,0.47586,51.86805,1983,1
7668,TriticumAestivum,11.831696,52.03195,2017,9
7669,TriticumAestivum,0.144467,51.361076,2013,9
